Generación,x,Fitness
290,4.604216820100067,0.21466068838601837
291,4.604216820100067,0.21466068838601837
292,4.604216820100067,0.21466068838601837
293,4.604216820100067,0.21466068838601837
294,4.604216820100067,0.21466068838601837
295,4.604216820100067,0.21466068838601837
296,4.604216820100067,0.21466068838601837
297,4.604216820100067,0.21466068838601837
298,4.604216820100067,0.21466068838601837
299,4.604216820100067,0.21466068838601837
300,4.604216820100067,0.21466068838601837
301,4.604216820100067,0.21466068838601837
302,4.604216820100067,0.21466068838601837
303,4.604216820100067,0.21466068838601837
304,4.604216820100067,0.21466068838601837
305,4.604216820100067,0.21466068838601837
306,4.604216820100067,0.21466068838601837
307,4.604216820100067,0.21466068838601837
308,4.604216820100067,0.21466068838601837
309,4.604216820100067,0.21466068838601837
310,4.604216820100067,0.21466068838601837
311,4.604216820100067,0.21466068838601837
312,4.604216820100067,0.21466068838601837
313,4.604216820100067,0.21466068838601837
314,4.604216820100067,0.21466068838601837
315,4.604216820100067,0.21466068838601837
316,4.604216820100067,0.21466068838601837
317,4.604216820100067,0.21466068838601837
318,4.604216820100067,0.21466068838601837
319,4.604216820100067,0.21466068838601837
320,4.604216820100067,0.21466068838601837
321,4.604216820100067,0.21466068838601837
322,4.604216820100067,0.21466068838601837
323,4.604216820100067,0.21466068838601837
324,4.604216820100067,0.21466068838601837
325,4.604216820100067,0.21466068838601837
326,4.604216820100067,0.21466068838601837
327,4.604216820100067,0.21466068838601837
328,4.604216820100067,0.21466068838601837
329,4.604216820100067,0.21466068838601837
330,4.604216820100067,0.21466068838601837
331,4.604216820100067,0.21466068838601837
332,4.604216820100067,0.21466068838601837
333,4.604216820100067,0.21466068838601837
334,4.604216820100067,0.21466068838601837
335,4.604216820100067,0.21466068838601837
336,4.604216820100067,0.21466068838601837
337,4.604216820100067,0.21466068838601837
338,4.604216820100067,0.21466068838601837
339,4.604216820100067,0.21466068838601837
340,4.604216820100067,0.21466068838601837
341,4.604216820100067,0.21466068838601837
342,4.604216820100067,0.21466068838601837
343,4.604216820100067,0.21466068838601837
344,4.604216820100067,0.21466068838601837
345,4.604216820100067,0.21466068838601837
346,4.604216820100067,0.21466068838601837
347,4.604216820100067,0.21466068838601837
348,4.604216820100067,0.21466068838601837
349,4.604216820100067,0.21466068838601837
350,4.604216820100067,0.21466068838601837
351,4.604216820100067,0.21466068838601837
352,4.604216820100067,0.21466068838601837
353,4.604216820100067,0.21466068838601837
354,4.604216820100067,0.21466068838601837
355,4.604216820100067,0.21466068838601837
356,4.604216820100067,0.21466068838601837
357,4.604216820100067,0.21466068838601837
358,4.604216820100067,0.21466068838601837
359,4.604216820100067,0.21466068838601837
360,4.604216820100067,0.21466068838601837
361,4.604216820100067,0.21466068838601837
362,4.604216820100067,0.21466068838601837
363,4.604216820100067,0.21466068838601837
364,4.604216820100067,0.21466068838601837
365,4.604216820100067,0.21466068838601837
366,4.604216820100067,0.21466068838601837
367,4.604216820100067,0.21466068838601837
368,4.604216820100067,0.21466068838601837
369,4.604216820100067,0.21466068838601837
370,4.604216820100067,0.21466068838601837
371,4.604216820100067,0.21466068838601837
372,4.604216820100067,0.21466068838601837
373,4.604216820100067,0.21466068838601837
374,4.604216820100067,0.21466068838601837
375,4.604216820100067,0.21466068838601837
376,4.604216820100067,0.21466068838601837
377,4.604216820100067,0.21466068838601837
378,4.604216820100067,0.21466068838601837
379,4.604216820100067,0.21466068838601837
380,4.604216820100067,0.21466068838601837
381,4.604216820100067,0.21466068838601837
382,4.604216820100067,0.21466068838601837
383,4.604216820100067,0.21466068838601837
384,4.604216820100067,0.21466068838601837
385,4.604216820100067,0.21466068838601837
386,4.604216820100067,0.21466068838601837
387,4.604216820100067,0.21466068838601837
388,4.604216820100067,0.21466068838601837
389,4.604216820100067,0.21466068838601837
390,4.604216820100067,0.21466068838601837
391,4.604216820100067,0.21466068838601837
392,4.604216820100067,0.21466068838601837
393,4.604216820100067,0.21466068838601837
394,4.604216820100067,0.21466068838601837
395,4.604216820100067,0.21466068838601837
396,4.604216820100067,0.21466068838601837
397,4.604216820100067,0.21466068838601837
398,4.604216820100067,0.21466068838601837
399,4.604216820100067,0.21466068838601837
