Generación,x,y,Fitness
298,9.502539018770456,9.50253362850566,59.002533076186985
299,9.502539018770456,9.50253362850566,59.002533076186985
300,9.502539018770456,9.50253362850566,59.002533076186985
301,9.502539018770456,9.50253362850566,59.002533076186985
302,9.502539018770456,9.50253362850566,59.002533076186985
303,9.502539018770456,9.50253362850566,59.002533076186985
304,9.502539018770456,9.50253362850566,59.002533076186985
305,9.502539018770456,9.50253362850566,59.002533076186985
306,9.502539018770456,9.50253362850566,59.002533076186985
307,9.502539018770456,9.50253362850566,59.002533076186985
308,9.502539018770456,9.50253362850566,59.002533076186985
309,9.502539018770456,9.50253362850566,59.002533076186985
310,9.502539018770456,9.50253362850566,59.002533076186985
311,9.502539018770456,9.50253362850566,59.002533076186985
312,9.502539018770456,9.50253362850566,59.002533076186985
313,9.502539018770456,9.50253362850566,59.002533076186985
314,9.502539018770456,9.50253362850566,59.002533076186985
315,9.502539018770456,9.50253362850566,59.002533076186985
316,9.502539018770456,9.50253362850566,59.002533076186985
317,9.502539018770456,9.50253362850566,59.002533076186985
318,9.502539018770456,9.50253362850566,59.002533076186985
319,9.502539018770456,9.50253362850566,59.002533076186985
320,9.502539018770456,9.50253362850566,59.002533076186985
321,9.502539018770456,9.50253362850566,59.002533076186985
322,9.502539018770456,9.50253362850566,59.002533076186985
323,9.502539018770456,9.50253362850566,59.002533076186985
324,9.502539018770456,9.50253362850566,59.002533076186985
325,9.502539018770456,9.50253362850566,59.002533076186985
326,9.502539018770456,9.50253362850566,59.002533076186985
327,9.502539018770456,9.50253362850566,59.002533076186985
328,9.502539018770456,9.50253362850566,59.002533076186985
329,9.502539018770456,9.50253362850566,59.002533076186985
330,9.502539018770456,9.50253362850566,59.002533076186985
331,9.502539018770456,9.50253362850566,59.002533076186985
332,9.502539018770456,9.50253362850566,59.002533076186985
333,9.502539018770456,9.50253362850566,59.002533076186985
334,9.502539018770456,9.50253362850566,59.002533076186985
335,9.502539018770456,9.50253362850566,59.002533076186985
336,9.502539018770456,9.50253362850566,59.002533076186985
337,9.502539018770456,9.50253362850566,59.002533076186985
338,9.502539018770456,9.50253362850566,59.002533076186985
339,9.502539018770456,9.50253362850566,59.002533076186985
340,9.502539018770456,9.50253362850566,59.002533076186985
341,9.502539018770456,9.50253362850566,59.002533076186985
342,9.502539018770456,9.50253362850566,59.002533076186985
343,9.502539018770456,9.50253362850566,59.002533076186985
344,9.502539018770456,9.50253362850566,59.002533076186985
345,9.502539018770456,9.50253362850566,59.002533076186985
346,9.502539018770456,9.50253362850566,59.002533076186985
347,9.502539018770456,9.50253362850566,59.002533076186985
348,9.502539018770456,9.50253362850566,59.002533076186985
349,9.502539018770456,9.50253362850566,59.002533076186985
350,9.502539018770456,9.50253362850566,59.002533076186985
351,9.502539018770456,9.50253362850566,59.002533076186985
352,9.502539018770456,9.50253362850566,59.002533076186985
353,9.502539018770456,9.50253362850566,59.002533076186985
354,9.502539018770456,9.50253362850566,59.002533076186985
355,9.502539018770456,9.50253362850566,59.002533076186985
356,9.502539018770456,9.50253362850566,59.002533076186985
357,9.502539018770456,9.50253362850566,59.002533076186985
358,9.502539018770456,9.50253362850566,59.002533076186985
359,9.502539018770456,9.50253362850566,59.002533076186985
360,9.502539018770456,9.50253362850566,59.002533076186985
361,9.502539018770456,9.50253362850566,59.002533076186985
362,9.502539018770456,9.50253362850566,59.002533076186985
363,9.502539018770456,9.50253362850566,59.002533076186985
364,9.502539018770456,9.50253362850566,59.002533076186985
365,9.502539018770456,9.50253362850566,59.002533076186985
366,9.502539018770456,9.50253362850566,59.002533076186985
367,9.502539018770456,9.50253362850566,59.002533076186985
368,9.502539018770456,9.50253362850566,59.002533076186985
369,9.502539018770456,9.50253362850566,59.002533076186985
370,9.502539018770456,9.50253362850566,59.002533076186985
371,9.502539018770456,9.50253362850566,59.002533076186985
372,9.502539018770456,9.50253362850566,59.002533076186985
373,9.502539018770456,9.50253362850566,59.002533076186985
374,9.502539018770456,9.50253362850566,59.002533076186985
375,9.502539018770456,9.50253362850566,59.002533076186985
376,9.502539018770456,9.50253362850566,59.002533076186985
377,9.502539018770456,9.50253362850566,59.002533076186985
378,9.502539018770456,9.50253362850566,59.002533076186985
379,9.502539018770456,9.50253362850566,59.002533076186985
380,9.502539018770456,9.50253362850566,59.002533076186985
381,9.502539018770456,9.50253362850566,59.002533076186985
382,9.502539018770456,9.50253362850566,59.002533076186985
383,9.502539018770456,9.50253362850566,59.002533076186985
384,9.502539018770456,9.50253362850566,59.002533076186985
385,9.502539018770456,9.50253362850566,59.002533076186985
386,9.502539018770456,9.50253362850566,59.002533076186985
387,9.502539018770456,9.50253362850566,59.002533076186985
388,9.502539018770456,9.50253362850566,59.002533076186985
389,9.502539018770456,9.50253362850566,59.002533076186985
390,9.502539018770456,9.50253362850566,59.002533076186985
391,9.502539018770456,9.50253362850566,59.002533076186985
392,9.502539018770456,9.50253362850566,59.002533076186985
393,9.502539018770456,9.50253362850566,59.002533076186985
394,9.502539018770456,9.50253362850566,59.002533076186985
395,9.502539018770456,9.50253362850566,59.002533076186985
396,9.502539018770456,9.50253362850566,59.002533076186985
397,9.502539018770456,9.50253362850566,59.002533076186985
398,9.502539018770456,9.50253362850566,59.002533076186985
399,9.502539018770456,9.50253362850566,59.002533076186985
400,9.502539018770456,9.50253362850566,59.002533076186985
401,9.502539018770456,9.50253362850566,59.002533076186985
402,9.502539018770456,9.50253362850566,59.002533076186985
403,9.502539018770456,9.50253362850566,59.002533076186985
404,9.502539018770456,9.50253362850566,59.002533076186985
405,9.502539018770456,9.50253362850566,59.002533076186985
406,9.502539018770456,9.50253362850566,59.002533076186985
407,9.502539018770456,9.50253362850566,59.002533076186985
408,9.502539018770456,9.50253362850566,59.002533076186985
409,9.502539018770456,9.50253362850566,59.002533076186985
410,9.502539018770456,9.50253362850566,59.002533076186985
411,9.502539018770456,9.50253362850566,59.002533076186985
412,9.502539018770456,9.50253362850566,59.002533076186985
413,9.502539018770456,9.50253362850566,59.002533076186985
414,9.502539018770456,9.50253362850566,59.002533076186985
415,9.502539018770456,9.50253362850566,59.002533076186985
416,9.502539018770456,9.50253362850566,59.002533076186985
417,9.502539018770456,9.50253362850566,59.002533076186985
418,9.502539018770456,9.50253362850566,59.002533076186985
419,9.502539018770456,9.50253362850566,59.002533076186985
420,9.502539018770456,9.50253362850566,59.002533076186985
421,9.502539018770456,9.50253362850566,59.002533076186985
422,9.502539018770456,9.50253362850566,59.002533076186985
